epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.48476808906620383,0.43329307513359266,0.4492433786392212,0.3977342963218689
1,0.3703409912239792,0.3188098042439192,0.44610456228256223,0.39455620050430296
2,0.31676578789185256,0.2652037864566868,0.3682117283344269,0.3166362166404724
3,0.2982822344598607,0.2467000250123505,0.35377585887908936,0.30219021439552307
4,0.2755606373151143,0.22397284948418283,0.3548888862133026,0.3032973140478134
5,0.26035843063623476,0.20876098366884085,0.3442686557769775,0.2926701307296753
6,0.2532875583722041,0.20168398473507318,0.33499748110771177,0.2833892464637756
7,0.2505642319591636,0.1989525064953372,0.3589738428592682,0.30736119151115415
8,0.24062341196924195,0.18901245907331124,0.2849558860063553,0.23334506154060364
9,0.22122096544147557,0.16962038884814987,0.3023204535245895,0.2507347375154495
10,0.21459727575126877,0.16302579526717847,0.2692660570144653,0.21770821809768676
11,0.20790530753950787,0.15636275422114593,0.3281972944736481,0.27667038440704345
12,0.1974718417876806,0.14595785380428672,0.30070006251335146,0.2491985708475113
13,0.19956917519498074,0.1480811306108267,0.3119686722755432,0.2604949176311493
14,0.192590422100491,0.14112974047406107,0.2888574510812759,0.23740799725055695
15,0.1963892835072982,0.1449534398240921,0.29344565868377687,0.24202247858047485
16,0.1895131899250878,0.13810417336276454,0.32508683800697324,0.2736920595169067
17,0.19849171655045617,0.14711255904955742,0.3109281241893768,0.2595671027898788
18,0.1834355598458877,0.1320870968903232,0.3035313904285431,0.2521971583366394
19,0.18217925166981852,0.13085548305868083,0.254798948764801,0.20348548889160156
20,0.17934259231019223,0.12804007727620947,0.2768966019153595,0.22560422420501708
21,0.17979626070994598,0.12851475822365183,0.2620428025722504,0.21077251732349395
22,0.1811667277644842,0.12990733713675767,0.332121866941452,0.2808742105960846
23,0.17423989509160703,0.1230035397168408,0.33051638007164,0.27929165959358215
24,0.17509377104604346,0.12387946439095032,0.294719523191452,0.24351704120635986
25,0.176284766350037,0.12509281888731524,0.2670521020889282,0.21587042957544328
26,0.1746750224349845,0.12350387549680522,0.2900321751832962,0.2388712137937546
27,0.16875271620149287,0.11760292291386515,0.3037659406661987,0.2526284843683243
28,0.17207096580766204,0.12094526174358833,0.33536668717861173,0.2842536211013794
29,0.16306277262604135,0.11195630634314993,0.2995918273925781,0.24849227964878082
30,0.16422131976001283,0.11312832976253624,0.2748510390520096,0.2237647920846939
31,0.16421398176596716,0.11313472681830072,0.32245477437973025,0.27138265371322634
32,0.15954650320813188,0.10848134622359887,0.29639720022678373,0.24533910751342775
33,0.16416735756091583,0.11311654504547772,0.3579355955123901,0.3068916082382202
34,0.16158856731704158,0.11055183251444091,0.2276277497410774,0.17659758031368256
35,0.15767693201191404,0.10665391248642889,0.24479233622550964,0.19377640634775162
36,0.15760955583845448,0.10660052933117263,0.2585258483886719,0.2075236737728119
37,0.16187579363075077,0.11088139433254543,0.26165092587471006,0.21066383719444276
38,0.15136257399860611,0.10038222299299689,0.29250740110874174,0.241534760594368
39,0.159101328597619,0.10813249593489191,0.26070677042007445,0.20974176228046418
40,0.15769263955517712,0.1067317477785624,0.30124894380569456,0.250292107462883
41,0.16196246496123126,0.11100909849390006,0.28102379441261294,0.2300746202468872
42,0.15271218815165707,0.10176713866555792,0.31413437724113463,0.26319343149662017
43,0.15662054730276775,0.10568349394533369,0.2705137670040131,0.21958076655864717
44,0.15326026973561344,0.10233125281639588,0.2830358952283859,0.23211148977279664
45,0.15363200289061946,0.10271143467507811,0.29059888422489166,0.2396824598312378
46,0.15394834091520718,0.1030359663323969,0.2896327793598175,0.23872395753860473
47,0.1586791119004926,0.1077744418866614,0.2561630368232727,0.20526233017444612
48,0.1565035510266948,0.10560695887503461,0.2558011323213577,0.204908986389637
49,0.15048906971246767,0.09959902725795396,0.26665436625480654,0.21576643288135527
50,0.14717834175397188,0.09629241539499699,0.2534149050712585,0.20253108590841293
51,0.15647006486980325,0.1055883103583613,0.2949059844017029,0.24402636885643006
52,0.15351396588942942,0.10263626220134589,0.3374049127101898,0.28652907311916354
53,0.15896402987150046,0.10809041282687432,0.2362177312374115,0.18534623682498932
54,0.15594739721626297,0.10507788865739463,0.26527764201164244,0.21440999805927277
55,0.15463883627174246,0.10377320392518981,0.27353450655937195,0.22267089784145355
56,0.15133334696292877,0.10047187617956063,0.27620093822479247,0.2253416508436203
57,0.15343924790111363,0.102582412907201,0.2755332887172699,0.22467849552631378
58,0.1585269870284276,0.10767424816631863,0.30053330063819883,0.24968240559101104
59,0.15130935373724017,0.10045957619435766,0.27659245431423185,0.225743767619133
60,0.14913106308533594,0.0982834694859309,0.2629730224609375,0.2121265411376953
61,0.15798286138436732,0.10713741492129798,0.3594108045101166,0.3085663139820099
62,0.1507801986657656,0.09993677770989573,0.2915036201477051,0.24066126048564912
